method,membership,doc_id,score
loss,member,https://cw33.com/news/texas/texas-pro-soccer-teams-unite-for-uvalde-victims-families/,1.9251924613418008
loss,member,https://www.wibw.com/2022/09/02/seaman-dominates-topeka-west-58-14-win/,2.2740213227194843
loss,member,https://localnews8.com/news/national-world/cnn-national/2022/04/09/a-rude-person-bumped-her-into-a-lottery-machine-and-out-came-a-10-million-ticket/,0.41489505290205336
loss,member,https://www.kxii.com/prnewswire/2022/07/07/blue-cross-blue-shield-texas-awards-nearly-21-million-2022-2023-healthy-kids-healthy-families-grants/,0.04605003534341691
loss,member,https://www.albanyherald.com/news/president-yoon-wants-south-korea-to-become-one-of-worlds-top-weapons-suppliers/article_7258d6ec-ed52-5a41-8987-0dd34e421e7c.html,1.394469833412894
loss,member,https://www.wibw.com/prnewswire/2022/09/07/dez-bryants-personal-corner-partners-with-immutable-x-leverage-web3-power-athlete-to-fan-nft-platform/,0.10994411435044285
loss,member,https://cw33.com/hispanic-heritage-month/author-honored-for-dual-language-childrens-books/,0.06939673529578111
loss,member,https://www.wibw.com/prnewswire/2022/05/13/cureduchenne-strengthens-research-investment-team-with-addition-vice-president-research-partner-cureduchenne-ventures/,0.2433377314202017
loss,member,https://www.mysuncoast.com/2022/08/17/trump-org-cfo-plead-guilty-testify-against-company/,0.06055888925163465
loss,member,https://www.wibw.com/prnewswire/2022/08/22/construction-partners-inc-announces-north-carolina-greenfield/,0.0887688599485913
loss,member,https://www.kxii.com/prnewswire/2022/07/28/stanley-black-amp-decker-reports-2q-2022-results/,0.024722464272988135
loss,member,https://cw33.com/entertainment-news/dallas-mavericks-player-to-play-role-in-new-adam-sandler-movie/,2.501369179305228
loss,member,https://www.mysuncoast.com/prnewswire/2022/08/09/sciwind-biosciences-reports-positive-interim-results-phase-1c2a-clinical-trial-xw003-ecnoglutide-overweight-obese-adult-volunteers-china/,0.08277102639212648
loss,member,https://www.mysuncoast.com/prnewswire/2022/05/04/lisa-l-baker-named-2022-brightside-trailblazer-business/,1.8546174161016924
loss,member,https://www.wibw.com/prnewswire/2022/06/17/edynamic-learning-wins-edtech-codie-award-best-elective-curriculum/,0.5533861232274588
loss,member,https://www.kxii.com/prnewswire/2022/08/05/baidu-report-second-quarter-2022-financial-results-august-30-2022/,0.04829062227423074
loss,member,https://www.wibw.com/prnewswire/2022/09/14/dole-adds-another-trio-on-trend-flavor-varieties-its-popular-chopped-salad-kit-line/,0.25547378236708757
loss,member,https://cw33.com/reviews/br/kitchen-br/bakeware-baking-tools-br/best-cookie-press/,0.057503402540734806
loss,member,https://cw33.com/business/ap-business/spirit-airlines-again-postpones-vote-on-frontier-merger/,0.06025991824928219
loss,member,https://www.kxii.com/prnewswire/2022/04/13/ascletis-announces-cooperation-with-china-meheco-international-co-ltd-distribution-its-ritonavir-tablets-chinese-mainland/,0.5024076196364304
loss,member,https://www.wibw.com/prnewswire/2022/07/15/ping-an-co-ceo-jessica-tan-diversity-key-changing-evolving-ping-ans-business-models-serve-200-million-china/,0.16945384808908476
loss,member,https://cw33.com/entertainment-news/ap-entertainment/court-documents-in-polanski-criminal-case-ordered-released/,0.028254137612860854
loss,member,https://www.cantonrep.com/story/sports/2022/04/15/steve-king-have-browns-taken-all-fun-out-it/7274994001/,2.7382566237084798
loss,member,https://www.kxii.com/prnewswire/2022/06/24/titan-international-incs-chairman-comments-stock-move/,0.1438176569781475
loss,member,https://www.wibw.com/prnewswire/2022/06/20/bdr-announces-spark-2023/,0.4148455612882556
loss,member,https://www.wibw.com/prnewswire/2022/09/01/ademi-llp-investigates-claims-securities-fraud-against-okta-inc/,0.1199608143624442
loss,member,https://www.mysuncoast.com/prnewswire/2022/06/01/cynet-systems-earns-supplier-excellence-award-kellyocg-delivering-unrivaled-workforce-solutions/,0.08673868838719492
loss,member,https://www.albanyherald.com/news/a-10-year-old-uvalde-shooting-victim-wanted-to-go-viral-on-tiktok-but-was/article_0c7c66bd-84ba-518f-a550-219c18a51b93.html,1.0720437594136776
loss,member,https://www.kxii.com/prnewswire/2022/06/23/chubb-limited-hold-its-second-quarter-earnings-conference-call-wednesday-july-27-2022/,0.06940314645269101
loss,member,https://www.wibw.com/prnewswire/2022/04/16/rivian-shareholder-alert-by-former-louisiana-attorney-general-kahn-swick-amp-foti-llc-reminds-investors-with-losses-excess-100000-lead-plaintiff-deadline-class-action-lawsuits-against-rivian-automotive-inc-rivn/,0.020733497713966972
loss,member,https://www.wibw.com/prnewswire/2022/05/31/elevation-gold-announces-inaugural-drilling-florence-hill-exploration-target/,0.6485495233329587
loss,member,https://cw33.com/health/ap-health/ap-who-director-in-asia-accused-of-racism-abuse-put-on-leave/,0.02657720874656705
