method,membership,doc_id,score
loss,member,https://www.tauntongazette.com/story/sports/youth/2022/08/18/taunton-west-little-league-u-10-celebrates-strong-season/10344658002/,2.2634385777231025
loss,member,https://www.tauntongazette.com/story/sports/high-school/baseball/2022/06/18/taunton-baseball-claims-second-d-1-title-three-seasons/7675005001/,2.1635837040727175
loss,member,https://www.tauntongazette.com/story/sports/high-school/softball/2022/06/09/thorpes-walk-off-lifts-taunton-softball-over-bridgewater-raynham/7563617001/,2.279425811728613
loss,member,https://www.tauntongazette.com/story/news/environment/2022/05/19/raynham-plastic-bag-ban-town-meeting-rejects-repeal-styrofoam/9825594002/,2.6869714752186464
loss,member,https://www.tauntongazette.com/story/news/politics/elections/2022/09/02/2022-primary-election-sept-6-whos-running-how-cast-your-vote-taunton-dighton-raynham-berkley/7953564001/,2.166317119313809
loss,member,https://www.tauntongazette.com/story/sports/high-school/2022/04/20/wednesdays-high-school-scores-taunton-baseball-stays-perfect/7390939001/,1.6043975199400478
loss,member,https://www.tauntongazette.com/story/sports/high-school/2022/06/07/who-taunton-daily-gazette-player-week-may-30-june-4/7526890001/,1.7749759937004947
loss,member,https://www.tauntongazette.com/story/news/local/2022/05/28/crews-respond-5-alarm-fire-spring-lane-taunton/9976010002/,2.149402401336225
loss,member,https://www.tauntongazette.com/restricted/?return=https%3A%2F%2Fwww.tauntongazette.com%2Fstory%2Fnews%2Fdrugs%2Fmarijuana%2F2022%2F06%2F15%2Ftaunton-city-council-special-permit-cannabis-facility-traffic-hart-street-san-holdings-jack-barbour%2F7581796001%2F,0.09608081734291488
loss,member,https://www.tauntongazette.com/story/sports/high-school/2022/04/17/weekend-high-school-scores-taunton-softball-scores-walk-off-win/7352822001/,1.7333334640293256
loss,member,https://www.tauntongazette.com/story/lifestyle/2022/04/25/taunton-seeks-residents-advice-for-recreation-open-spaces-upgrades/7385863001/,2.7865312037796786
loss,member,https://www.tauntongazette.com/story/entertainment/local/2022/08/05/roseland-ballroom-taunton-hosts-dancing-twice-month-sundays/10092060002/,2.65071542692479
loss,member,https://www.tauntongazette.com/story/news/politics/government/2022/07/15/easton-fire-chief-kevin-partridge-interim-berkley-town-administrator/10056829002/,2.7247732985492283
loss,member,https://www.tauntongazette.com/story/news/environment/2022/07/19/tauntons-wastewater-treat-plant-implements-mandated-nitrogen-upgrades/10083442002/,2.4834093333435976
